shooto_fighter_id,name_kanji,name_romaji,gym,weight_class_label,last_result_date,source_url,url_contains_romaji,slug_candidate_from_romaji_TABLE_TEXT_NOT_URL,mnews_fighters_ts_match_via_findFighterSlugByName,is_required_60_missing,is_required_19_listed
1790,原田 直人,,コブラ会EAST,ライト級 [ -70.3 Kg ]A,2025-04-13,https://www.shooto-mma.com/fighters/?id=1790,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",,,,
1791,P助,,修斗GYM神戸,ライト級 [ -70.3 Kg ]A,2026-05-17,https://www.shooto-mma.com/fighters/?id=1791,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",,,,
23,ATCH アナーキー,ATCH Anarchy,パラエストラ函館,ストロー級 [ -52.2 Kg ]A,2014-12-21,https://www.shooto-mma.com/fighters/?id=23,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",atch-anarchy,,,
1833,te-a,ティーエー,AACC,女子バンタム級A,2026-01-18,https://www.shooto-mma.com/fighters/?id=1833,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",ティーエー,,,
1865,高橋 宙斗,SORATO TAKAHASHI,MMA空手道場鷹,ミドル級 [ -83.9 Kg ]A,2025-10-11,https://www.shooto-mma.com/fighters/?id=1865,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",sorato-takahashi,,,
1864,松宮 陸生,,パラエストラ小岩,ミドル級 [ -83.9 Kg ]A,2026-04-11,https://www.shooto-mma.com/fighters/?id=1864,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",,,,
366,青木 真也,Shinya Aoki,パラエストラ東京,ウェルター級 [ -77.1 Kg ]A,2007-02-17,https://www.shooto-mma.com/fighters/?id=366,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",shinya-aoki,shinya-aoki,,
1850,青野 ひかる,HIKARU AONO,FIGHT LYNX,女子アトム級 [ -47.6 Kg ]A,2026-03-29,https://www.shooto-mma.com/fighters/?id=1850,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",hikaru-aono,,YES,
575,赤木 敏倫,Toshimichi Akagi,総合格闘技道場ちっちゃいコブラ会,フライ級 [ -56.7 Kg ]A,2011-01-10,https://www.shooto-mma.com/fighters/?id=575,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",toshimichi-akagi,,,
453,赤木 康洋,Yasuhiro Akagi,ALIVE,フライ級 [ -56.7 Kg ]A,2010-06-13,https://www.shooto-mma.com/fighters/?id=453,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yasuhiro-akagi,,,
1129,安芸 柊斗,SYUTO AKI,MMA Zジム,ストロー級 [ -52.2 Kg ]A,2026-05-24,https://www.shooto-mma.com/fighters/?id=1129,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",syuto-aki,,,
456,秋本 じん,Jin Akimoto,秋本道場Jungle Junction,バンタム級 [ -61.2 Kg ]A,2009-01-18,https://www.shooto-mma.com/fighters/?id=456,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",jin-akimoto,,,
1197,アギー サルダリ,AGY SARDARY,スポーツヴィジョン,フェザー級 [ -65.8 Kg ]A,2019-05-06,https://www.shooto-mma.com/fighters/?id=1197,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",agy-sardary,,,
1842,浅井 大海,ASAI HIROMI,柔術&MMAアカデミーG-face,フライ級 [ -56.7 Kg ]A,2026-04-26,https://www.shooto-mma.com/fighters/?id=1842,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",asai-hiromi,,,
808,朝日 昇,Noboru Asahi,東京イエローマンズ,フェザー級 [ -65.8 Kg ]A,,https://www.shooto-mma.com/fighters/?id=808,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",noboru-asahi,,,
24,阿部 博之,Hiroyuki Abe,ドラゴンテイル,ストロー級 [ -52.2 Kg ]A,2012-07-16,https://www.shooto-mma.com/fighters/?id=24,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",hiroyuki-abe,,,
92,阿部 マサトシ,Masatoshi Abe,AACC,ストロー級 [ -52.2 Kg ]A,2022-05-22,https://www.shooto-mma.com/fighters/?id=92,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",masatoshi-abe,,,
236,阿部 裕幸,Hiroyuki Abe,AACC,フェザー級 [ -65.8 Kg ]A,2012-09-30,https://www.shooto-mma.com/fighters/?id=236,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",hiroyuki-abe,,,
1085,アミルカール アウベス,,ノヴァ・ウニオン,ウェルター級 [ -77.1 Kg ]A,,https://www.shooto-mma.com/fighters/?id=1085,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",,,,
1769,荒尾 祐太,,チーム吉鷹,A,2024-12-29,https://www.shooto-mma.com/fighters/?id=1769,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",,,,
1830,有馬 伶弍,REIJI ARIMA,龍生塾,キックボクシングA,2025-11-22,https://www.shooto-mma.com/fighters/?id=1830,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",reiji-arima,,,
1373,アルフレド ムアイアド,ALFREDO MUAIAD,BLACKHOUSE SANTIAGO,フライ級 [ -56.7 Kg ]A,2021-11-06,https://www.shooto-mma.com/fighters/?id=1373,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",alfredo-muaiad,,,
701,たてお,TATEO IIDA,ELEVEN,フェザー級 [ -65.8 Kg ]A,2026-02-28,https://www.shooto-mma.com/fighters/?id=701,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",tateo-iida,tateo,,YES
1797,飯野 雄斗,YUTO IINO,THE BLACKBELT JAPAN,フェザー級 [ -65.8 Kg ]A,2026-06-01,https://www.shooto-mma.com/fighters/?id=1797,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yuto-iino,,YES,
25,飯野 タテオ,Iino Tateo,和術慧舟會HEARTS,ストロー級 [ -52.2 Kg ]A,2021-06-26,https://www.shooto-mma.com/fighters/?id=25,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",iino-tateo,,,
649,井口 攝,Setsu Iguchi,,フライ級 [ -56.7 Kg ]A,2006-05-12,https://www.shooto-mma.com/fighters/?id=649,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",setsu-iguchi,,,
488,池田 久雄,Hisao Ikeda,,フライ級 [ -56.7 Kg ]A,2002-01-12,https://www.shooto-mma.com/fighters/?id=488,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",hisao-ikeda,,,
26,生駒 純司,Junji Ikoma,直心会格闘技道場,ストロー級 [ -52.2 Kg ]A,2012-04-01,https://www.shooto-mma.com/fighters/?id=26,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",junji-ikoma,,,
147,石井 逸人,HAYATO ISHII,TRIBE TOKYO M.M.A,フライ級 [ -56.7 Kg ]A,2024-05-19,https://www.shooto-mma.com/fighters/?id=147,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",hayato-ishii,,,
660,石川 真,Makoto Ishikawa,PUREBRED大宮,フェザー級 [ -65.8 Kg ]A,2006-02-17,https://www.shooto-mma.com/fighters/?id=660,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",makoto-ishikawa,,,
929,石川 義将,Yoshimasa Ishikawa,シューティングジム横浜,ウェルター級 [ -77.1 Kg ]A,,https://www.shooto-mma.com/fighters/?id=929,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yoshimasa-ishikawa,,,
317,石田 光洋,Mitsuhiro Ishida,T-BLOOD,ライト級 [ -70.3 Kg ]A,2006-02-17,https://www.shooto-mma.com/fighters/?id=317,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",mitsuhiro-ishida,,,
1869,石原 海渡,KAITO ISHIHARA,C.K STYLES MMA,ライト級 [ -70.3 Kg ]A,2026-07-12,https://www.shooto-mma.com/fighters/?id=1869,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",kaito-ishihara,,,
162,石原 夜叉坊,YASHABO ISHIHARA,Team Alpha male Japan,バンタム級 [ -61.2 Kg ]A,2026-06-01,https://www.shooto-mma.com/fighters/?id=162,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yashabo-ishihara,,,
161,石橋 佳大,Keita Ishibashi,ZEEKジム,バンタム級 [ -61.2 Kg ]A,2022-03-21,https://www.shooto-mma.com/fighters/?id=161,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",keita-ishibashi,,,
239,石渡 伸太郎,Shintaro Ishiwatari,CAVE,フェザー級 [ -65.8 Kg ]A,2013-06-22,https://www.shooto-mma.com/fighters/?id=239,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",shintaro-ishiwatari,,,
1813,伊藤 叶人,ITO KANATO,吉塚道場,キックボクシングA,2026-05-31,https://www.shooto-mma.com/fighters/?id=1813,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",ito-kanato,,,
937,伊藤 裕二,Yuji Ito,総合格闘技木口道場,ウェルター級 [ -77.1 Kg ]A,,https://www.shooto-mma.com/fighters/?id=937,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yuji-ito,,,
1837,井上 智子,INOUE TOMOKO,ストライプル茨城,グラップリングA,2025-06-14,https://www.shooto-mma.com/fighters/?id=1837,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",inoue-tomoko,,,
163,井上 学,Manabu Inoue,C.A.C.C.スネークピットジャパン,フライ級 [ -56.7 Kg ]A,2026-12-31,https://www.shooto-mma.com/fighters/?id=163,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",manabu-inoue,,,
1831,井原 浩之,HIROYUKI HIROYUKI,HADES WORKOUT GYM,キックボクシングA,2025-05-25,https://www.shooto-mma.com/fighters/?id=1831,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",hiroyuki-hiroyuki,,,
487,今泉 堅太郎,Kentaro Imaizumi,,フライ級 [ -56.7 Kg ]A,2004-11-12,https://www.shooto-mma.com/fighters/?id=487,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",kentaro-imaizumi,,,
805,岩瀬 茂俊,Shigetoshi Iwase,,ウェルター級 [ -77.1 Kg ]A,2005-07-30,https://www.shooto-mma.com/fighters/?id=805,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",shigetoshi-iwase,,,
1285,岩本 建汰,KENTA IWAMOTO,IGLOO,フェザー級 [ -65.8 Kg ]A,2022-03-21,https://www.shooto-mma.com/fighters/?id=1285,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",kenta-iwamoto,,,
1807,上杉 隼哉,UESUGI JUNYA,ブレイブハート,バンタム級 [ -61.2 Kg ]A,2026-07-20,https://www.shooto-mma.com/fighters/?id=1807,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",uesugi-junya,,,
320,ウエタ ユウ,Yu Ueta,MIBURO,ライト級 [ -70.3 Kg ]A,2019-06-30,https://www.shooto-mma.com/fighters/?id=320,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yu-ueta,,,
1730,植田 咲,SAKI UETA,AACC,トライアウトA,2025-06-14,https://www.shooto-mma.com/fighters/?id=1730,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",saki-ueta,,,
164,上田 将勝,Masakatsu Ueda,パラエストラ東京,バンタム級 [ -61.2 Kg ]A,2012-01-08,https://www.shooto-mma.com/fighters/?id=164,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",masakatsu-ueda,,,
890,植松 直哉,Naoya Uematsu,,フェザー級 [ -65.8 Kg ]A,2006-02-17,https://www.shooto-mma.com/fighters/?id=890,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",naoya-uematsu,,,
198,魚井 フルスイング,Uoi Fullswing,和術慧舟會HEARTS,バンタム級 [ -61.2 Kg ]A,2021-03-20,https://www.shooto-mma.com/fighters/?id=198,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",uoi-fullswing,,,
1218,宇田 悠斗,Yuto Uda,総合格闘技道場HOPE,フライ級 [ -56.7 Kg ]A,2021-05-16,https://www.shooto-mma.com/fighters/?id=1218,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yuto-uda,,,
8,宇野 薫,Caol Uno,UNO DOJO,フェザー級 [ -65.8 Kg ]A,2026-07-13,https://www.shooto-mma.com/fighters/?id=8,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",caol-uno,uno-caol,,
93,漆谷 康宏,Yasuhiro Urushitani,T.T.M URUSHI DOJO,フライ級 [ -56.7 Kg ]A,2016-11-12,https://www.shooto-mma.com/fighters/?id=93,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yasuhiro-urushitani,,,
1852,漆田 直輝,NAOTERU URUSHIDA,パラエストラ小岩,ストロー級 [ -52.2 Kg ]A,2026-05-17,https://www.shooto-mma.com/fighters/?id=1852,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",naoteru-urushida,,,
165,エドゥアルド ダンタス,Eduardo Dantas,ノヴァ・ウニオン,バンタム級 [ -61.2 Kg ]A,2010-05-30,https://www.shooto-mma.com/fighters/?id=165,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",eduardo-dantas,,,
433,エリカ モントーヤ,Erica Montoya,ネクスト・ジェネレーション,ストロー級 [ -52.2 Kg ]A,2004-11-06,https://www.shooto-mma.com/fighters/?id=433,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",erica-montoya,,,
1757,erika,erika,THE BLACKBELT JAPAN,女子スーパーアトム級A,2026-03-29,https://www.shooto-mma.com/fighters/?id=1757,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",erika,,YES,
555,エンセン 井上,Enson Inoue,PUREBRED大宮,ヘビー級 [ -120.2 Kg ]A,,https://www.shooto-mma.com/fighters/?id=555,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",enson-inoue,,,
322,遠藤 雄介,Yusuke Endo,GOKITA GYM,ライト級 [ -70.3 Kg ]A,2011-01-10,https://www.shooto-mma.com/fighters/?id=322,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yusuke-endo,,,
321,AB,AB,和術慧舟會駿河道場,ライト級 [ -70.3 Kg ]A,2019-11-24,https://www.shooto-mma.com/fighters/?id=321,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",ab,,,
2,扇久保 博正,Hiromasa Ogikubo,パラエストラ松戸,フライ級 [ -56.7 Kg ]A,2019-05-06,https://www.shooto-mma.com/fighters/?id=2,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",hiromasa-ogikubo,ougikubo-hiromasa,,
